ID_Producto,Nombre,Categoria,Precio_MXN,Stock
2400,Pro Mochila 9006,Alimentos,9730.44,325
2401,Super Silla 2706,Hogar,14009.73,72
2402,Pro Mesa 1332,Belleza,11697.97,338
2403,Mega Mochila 6647,Ferretería,12094.08,446
2404,Smart TV 4850,Alimentos,14960.06,465
2405,Mega Zapatos 9687,Juguetes,1346.53,50
2406,Eco Monitor 4406,Deportes,829.7,474
2407,Ultra Zapatos 2728,Ferretería,2850.57,63
2408,Lite Silla 2368,Deportes,315.4,162
2409,Smart Silla 9404,Deportes,11267.55,451
2410,Eco Monitor 2522,Alimentos,10637.19,14
2411,Ultra Laptop 9266,Ferretería,174.83,162
2412,Mega Mesa 8307,Hogar,13778.01,191
2413,Max Mesa 4764,Hogar,12931.87,187
2414,Max Mesa 7961,Hogar,2427.63,56
2415,Super Zapatos 6933,Deportes,8877.92,366
2416,Ultra Monitor 1975,Alimentos,2478.28,461
2417,Super Cámara 4988,Alimentos,2629.16,163
2418,Super Mochila 4975,Alimentos,11477.24,247
2419,Lite Zapatos 3922,Ropa,12080.6,346
2420,Ultra Cámara 9069,Alimentos,10565.68,183
2421,Smart Mochila 1660,Libros,71.73,312
2422,Pro Mesa 651,Alimentos,1102.15,184
2423,Lite Mesa 6865,Juguetes,14758.41,413
2424,Lite Zapatos 135,Belleza,12248.76,91
2425,Pro Camiseta 1887,Juguetes,3670.63,252
2426,Max Mesa 4183,Ropa,9181.55,431
2427,Ultra Cámara 6614,Alimentos,13935.07,402
2428,Lite Mesa 9552,Ropa,13122.28,367
2429,Mega TV 567,Belleza,502.46,467
2430,Lite Zapatos 4644,Alimentos,3104.43,484
2431,Eco Camiseta 703,Ropa,5684.3,50
2432,Max Mesa 6760,Libros,7899.23,384
2433,Smart Mochila 6310,Juguetes,1478.78,338
2434,Pro Reloj 3861,Belleza,6055.26,338
2435,Lite Camiseta 4449,Deportes,9309.56,50
2436,Super TV 7792,Hogar,3654.54,255
2437,Super TV 383,Hogar,7048.65,44
2438,Pro Zapatos 719,Libros,911.52,36
2439,Pro TV 7306,Electrónica,2198.73,144
2440,Pro Mesa 7897,Hogar,12715.45,271
2441,Max TV 7684,Electrónica,12654.25,361
2442,Pro Reloj 498,Ropa,13456.14,206
2443,Eco Silla 5439,Ropa,5094.35,348
2444,Mega TV 6215,Electrónica,11912.29,316
2445,Mega Silla 9466,Alimentos,10400.3,381
2446,Super Zapatos 2005,Alimentos,1610.83,19
2447,Super Laptop 3153,Hogar,14713.7,385
2448,Pro Monitor 8163,Electrónica,5120.14,411
2449,Eco Cámara 8458,Electrónica,4002.86,34
2450,Ultra Zapatos 3628,Ropa,2165.09,235
2451,Smart Mochila 3856,Ropa,8090.04,205
2452,Smart Mochila 3035,Alimentos,9211.7,480
2453,Smart Camiseta 4521,Juguetes,11873.6,348
2454,Ultra Reloj 8229,Libros,7624.48,144
2455,Lite Camiseta 7048,Hogar,14790.77,232
2456,Ultra Mochila 9484,Hogar,2156.0,471
2457,Mega Zapatos 5576,Deportes,1072.13,170
2458,Lite Cámara 4250,Ropa,187.5,489
2459,Mega TV 5250,Deportes,2620.43,379
2460,Smart Monitor 6354,Juguetes,6719.87,6
2461,Mega TV 6697,Ropa,6572.86,198
2462,Smart Camiseta 3058,Electrónica,2221.39,300
2463,Mega Camiseta 6277,Ropa,11470.7,241
2464,Eco Zapatos 2268,Belleza,2705.07,279
2465,Super Silla 7798,Ropa,2917.37,429
2466,Lite Mochila 4076,Hogar,13247.42,380
2467,Lite Cámara 8169,Ferretería,12973.77,196
2468,Eco Laptop 4243,Deportes,11526.15,488
2469,Mega Mesa 3061,Juguetes,10815.79,106
2470,Max Monitor 5333,Libros,4442.61,232
2471,Smart Cámara 9576,Ferretería,4166.25,202
2472,Eco Monitor 176,Electrónica,9154.16,245
2473,Mega Mesa 5101,Ropa,8106.47,438
2474,Pro Mochila 3163,Electrónica,4601.23,95
2475,Max Reloj 9425,Electrónica,774.99,375
2476,Lite Camiseta 5209,Ropa,2697.68,148
2477,Super Reloj 7558,Libros,8708.35,386
2478,Lite Silla 7663,Alimentos,3932.9,497
2479,Ultra Cámara 6903,Belleza,10745.46,395
2480,Super Zapatos 4553,Deportes,4633.65,476
2481,Super TV 6228,Hogar,4123.31,405
2482,Super Mochila 6962,Juguetes,9721.24,482
2483,Super Monitor 6416,Ferretería,14522.58,189
2484,Pro Laptop 3144,Alimentos,14544.98,145
2485,Eco Cámara 5565,Alimentos,454.6,176
2486,Pro Laptop 2512,Ropa,1427.54,33
2487,Pro Laptop 5846,Alimentos,4719.55,10
2488,Max Reloj 2195,Juguetes,14945.2,358
2489,Mega Cámara 433,Hogar,2021.32,101
2490,Max Laptop 5171,Libros,11663.63,351
2491,Mega TV 7351,Alimentos,10868.04,253
2492,Eco Monitor 5627,Libros,441.01,155
2493,Lite Zapatos 6093,Hogar,5553.9,51
2494,Pro Laptop 9655,Juguetes,3412.16,323
2495,Super TV 3274,Belleza,13591.02,59
2496,Lite Camiseta 4316,Ropa,13936.63,449
2497,Mega Camiseta 4638,Alimentos,4005.25,352
2498,Mega Mochila 940,Electrónica,3282.94,226
2499,Ultra Silla 9111,Electrónica,7437.95,499
2500,Mega Zapatos 6561,Ferretería,203.37,103
2501,Ultra TV 7928,Libros,2746.12,10
2502,Lite Mesa 3783,Belleza,2823.53,98
2503,Eco Camiseta 5114,Libros,13323.25,459
2504,Lite Laptop 2694,Ferretería,2487.5,424
2505,Max Cámara 6610,Alimentos,9939.37,150
2506,Ultra Cámara 3752,Libros,9548.02,157
2507,Smart Cámara 8225,Libros,14368.43,227
2508,Lite Camiseta 3904,Electrónica,8848.91,111
2509,Ultra Cámara 4659,Hogar,11928.69,323
2510,Pro Zapatos 3024,Ferretería,2360.07,176
2511,Mega Mochila 2647,Libros,14644.55,283
2512,Ultra Camiseta 5143,Libros,13922.9,422
2513,Pro Mochila 9189,Alimentos,11242.0,296
2514,Lite Zapatos 3786,Ropa,3537.24,419
2515,Super Zapatos 1633,Belleza,6252.59,230
2516,Pro Cámara 4278,Belleza,11390.34,114
2517,Pro Camiseta 5175,Belleza,3744.81,130
2518,Max Zapatos 7799,Belleza,2051.68,215
2519,Super Zapatos 3057,Hogar,6603.02,448
2520,Smart Mochila 3784,Juguetes,13904.8,68
2521,Lite Zapatos 3034,Hogar,14422.74,109
2522,Super Cámara 2251,Belleza,14365.84,429
2523,Lite Mochila 955,Ferretería,11785.04,62
2524,Pro Cámara 5682,Libros,13297.94,18
2525,Max Mochila 227,Juguetes,14908.75,119
2526,Super Cámara 8358,Juguetes,13044.85,299
2527,Max Mochila 7786,Ferretería,13071.25,140
2528,Eco Mesa 1899,Juguetes,3525.24,403
2529,Eco Silla 1804,Ferretería,13347.65,274
2530,Mega Laptop 9269,Belleza,8632.21,139
2531,Max Cámara 4733,Hogar,4321.6,118
2532,Ultra Zapatos 8159,Ropa,10188.25,143
2533,Ultra Laptop 1111,Belleza,9555.1,266
2534,Smart Silla 1133,Deportes,13581.94,269
2535,Super Silla 5919,Hogar,5055.17,164
2536,Eco Zapatos 1482,Hogar,4827.18,298
2537,Eco Zapatos 141,Ferretería,14307.25,479
2538,Ultra Laptop 7683,Libros,4089.06,260
2539,Pro Reloj 707,Libros,12674.29,175
2540,Mega Reloj 8656,Libros,7843.2,265
2541,Ultra Mesa 700,Belleza,5048.51,107
2542,Mega TV 2459,Electrónica,75.04,322
2543,Super TV 4116,Belleza,11031.77,270
2544,Pro Camiseta 724,Alimentos,14185.21,205
2545,Pro Cámara 564,Juguetes,8626.64,37
2546,Lite Reloj 8726,Libros,8466.71,255
2547,Smart TV 176,Deportes,4366.0,386
2548,Pro Cámara 3023,Belleza,1221.09,342
2549,Lite Mesa 7051,Alimentos,14599.94,32
2550,Pro Mesa 9275,Ferretería,12167.79,213
2551,Ultra Zapatos 7033,Juguetes,12120.24,90
2552,Mega Mochila 477,Juguetes,14645.56,20
2553,Mega Zapatos 4183,Belleza,907.76,318
2554,Max Laptop 4959,Belleza,12929.88,471
2555,Smart TV 7772,Belleza,14976.48,336
2556,Super TV 8807,Ferretería,10388.69,192
2557,Super Silla 8449,Hogar,10187.61,361
2558,Pro Mochila 9300,Belleza,2699.22,451
2559,Super Cámara 8434,Alimentos,6179.54,297
2560,Max Mochila 7078,Alimentos,9358.74,53
2561,Eco Cámara 2881,Ferretería,3292.93,465
2562,Super Mesa 8481,Ropa,13087.64,204
2563,Lite Silla 1332,Ropa,2424.13,323
2564,Eco Reloj 4638,Belleza,12234.05,181
2565,Smart Reloj 2265,Deportes,10825.71,39
2566,Super TV 3257,Alimentos,2149.86,325
2567,Pro Mochila 401,Deportes,688.84,260
2568,Mega Laptop 4792,Juguetes,964.71,239
2569,Smart Silla 7906,Alimentos,8797.51,458
2570,Max Mochila 7775,Alimentos,14152.67,383
2571,Super Mochila 1667,Libros,5774.69,487
2572,Max Zapatos 6425,Libros,2445.91,401
2573,Eco Reloj 6360,Deportes,9482.83,337
2574,Super Cámara 7414,Belleza,11775.61,387
2575,Smart Reloj 9273,Ferretería,13664.9,182
2576,Mega Zapatos 1621,Ropa,1257.93,309
2577,Smart Mochila 1732,Hogar,8899.19,304
2578,Super Mochila 4302,Electrónica,2265.57,24
2579,Pro Monitor 6681,Libros,10689.67,420
2580,Ultra TV 486,Ferretería,12182.82,195
2581,Ultra Camiseta 3630,Belleza,5486.06,406
2582,Eco Zapatos 7350,Deportes,14513.21,23
2583,Eco Cámara 8592,Juguetes,193.39,179
2584,Lite Silla 8874,Hogar,6045.89,341
2585,Ultra Mochila 4289,Belleza,11904.58,155
2586,Smart Mesa 9890,Juguetes,7144.26,67
2587,Eco Cámara 4354,Belleza,9961.43,407
2588,Eco TV 7887,Alimentos,12043.77,149
2589,Lite Reloj 5775,Libros,13337.91,443
2590,Max Silla 8093,Ropa,899.97,99
2591,Lite Mesa 7589,Ferretería,7184.09,395
2592,Max Reloj 2741,Libros,10943.8,178
2593,Super Mesa 5673,Alimentos,4145.38,104
2594,Lite Monitor 5278,Hogar,4973.32,314
2595,Super Mochila 5314,Ropa,9395.78,103
2596,Ultra Camiseta 4807,Ropa,11595.51,247
2597,Ultra TV 6753,Hogar,10116.6,230
2598,Mega Silla 2822,Ferretería,367.18,456
2599,Lite Mochila 1726,Hogar,114.12,496
2600,Smart Monitor 8374,Belleza,11039.07,98
2601,Super Laptop 6574,Ropa,10336.76,240
2602,Eco Reloj 5535,Deportes,13422.03,373
2603,Smart Laptop 9310,Ropa,1415.24,382
2604,Smart TV 2627,Juguetes,3581.79,346
2605,Smart Silla 9235,Hogar,5475.39,153
2606,Mega Zapatos 8026,Juguetes,8438.29,38
2607,Eco TV 8272,Ferretería,5968.15,429
2608,Lite Mesa 2671,Electrónica,798.71,33
2609,Lite Monitor 9002,Ropa,12864.6,236
2610,Lite Cámara 997,Hogar,8642.08,92
2611,Ultra Mesa 3492,Ferretería,6795.18,88
2612,Lite Mochila 2577,Deportes,3326.14,212
2613,Pro Laptop 3232,Hogar,13018.14,126
2614,Eco TV 6291,Hogar,7309.99,337
2615,Pro Mesa 5584,Belleza,12383.52,422
2616,Eco Laptop 1272,Libros,1434.96,274
2617,Pro Reloj 4504,Alimentos,14799.6,178
2618,Pro Zapatos 9251,Hogar,7666.39,485
2619,Max Silla 6072,Juguetes,5418.61,285
2620,Super Cámara 5728,Deportes,10036.84,189
2621,Max TV 8880,Deportes,10689.13,460
2622,Smart Mochila 9968,Libros,524.59,248
2623,Eco Mochila 5355,Electrónica,14148.2,471
2624,Pro Reloj 4410,Electrónica,1594.72,458
2625,Super TV 6182,Ferretería,4914.81,377
2626,Lite Cámara 6068,Ropa,4597.61,389
2627,Lite Camiseta 9841,Electrónica,10154.31,190
2628,Smart Mochila 1359,Belleza,6729.3,391
2629,Lite Monitor 5681,Ropa,13335.33,141
2630,Ultra Monitor 9611,Belleza,11805.29,338
2631,Smart Cámara 7483,Electrónica,7043.78,324
2632,Ultra Zapatos 7050,Belleza,4181.62,470
2633,Ultra Monitor 768,Ferretería,4899.63,124
2634,Pro Reloj 9902,Hogar,282.97,309
2635,Pro Monitor 2630,Juguetes,13481.45,320
2636,Mega Mochila 1441,Belleza,7081.64,255
2637,Super Silla 3058,Alimentos,874.8,53
2638,Lite Mochila 8419,Belleza,5467.8,130
2639,Ultra Silla 4858,Hogar,12513.81,412
2640,Lite Camiseta 8938,Ropa,12229.64,349
2641,Smart Zapatos 771,Deportes,12917.93,178
2642,Mega Silla 8047,Electrónica,10425.77,484
2643,Pro TV 8537,Libros,13977.84,405
2644,Mega Reloj 1601,Deportes,12932.31,248
2645,Ultra Camiseta 8057,Ropa,11286.65,311
2646,Eco Zapatos 7076,Belleza,12252.58,274
2647,Mega Camiseta 5040,Hogar,1165.36,43
2648,Mega Camiseta 373,Deportes,13557.69,307
2649,Max Laptop 4590,Libros,797.5,130
2650,Ultra Silla 5545,Alimentos,11502.12,220
2651,Max Laptop 6582,Deportes,10186.57,62
2652,Eco Mesa 331,Libros,13683.87,42
2653,Eco TV 8070,Ferretería,8398.17,469
2654,Max Laptop 7229,Alimentos,11587.81,66
2655,Pro Mochila 7203,Juguetes,5009.76,368
2656,Lite TV 435,Belleza,3160.99,76
2657,Smart TV 8085,Belleza,9649.64,168
2658,Eco Camiseta 9837,Libros,13538.78,101
2659,Max Mochila 312,Libros,3800.11,294
2660,Eco Reloj 4110,Alimentos,6404.25,231
2661,Smart Camiseta 6673,Belleza,6860.88,97
2662,Max Mesa 7603,Electrónica,11258.93,206
2663,Ultra Silla 6935,Libros,1371.56,467
2664,Max Mochila 9917,Electrónica,12510.86,294
2665,Eco Mochila 555,Hogar,5493.92,60
2666,Max TV 3488,Libros,7752.58,447
2667,Eco Camiseta 6342,Ropa,12263.79,141
2668,Max Reloj 4402,Libros,14596.31,155
2669,Mega Mesa 2492,Belleza,7834.28,372
2670,Super Mochila 4425,Electrónica,4793.91,311
2671,Ultra Camiseta 7719,Electrónica,12570.64,14
2672,Pro Zapatos 8670,Alimentos,8275.75,3
2673,Pro TV 8858,Ropa,1318.14,201
2674,Smart Reloj 6819,Electrónica,3676.67,135
2675,Super Laptop 4902,Libros,4186.83,2
2676,Mega Mochila 7724,Alimentos,7424.49,84
2677,Ultra Camiseta 4466,Deportes,5083.37,253
2678,Mega Mesa 6156,Deportes,5091.27,344
2679,Smart Zapatos 6159,Electrónica,14137.4,70
2680,Lite Zapatos 6329,Electrónica,14991.15,395
2681,Eco Reloj 8608,Juguetes,5479.88,26
2682,Lite Laptop 1924,Ropa,14365.72,463
2683,Max Camiseta 4899,Ropa,13159.26,109
2684,Max Mesa 3395,Ropa,7275.87,333
2685,Max Laptop 7272,Electrónica,6668.35,250
2686,Max Camiseta 2494,Ropa,1824.1,372
2687,Max Camiseta 5497,Electrónica,6501.45,281
2688,Smart Monitor 9953,Deportes,3227.39,483
2689,Ultra Silla 1887,Ferretería,14288.5,180
2690,Lite Monitor 8658,Hogar,7555.34,308
2691,Pro Zapatos 9930,Ropa,7835.13,346
2692,Smart Camiseta 9491,Juguetes,9707.63,395
2693,Mega TV 2005,Hogar,13324.5,221
2694,Super Silla 809,Ropa,2208.32,3
2695,Lite TV 4424,Ropa,12374.06,65
2696,Lite Cámara 508,Ferretería,8192.27,311
2697,Eco Reloj 1166,Hogar,13258.63,328
2698,Mega Reloj 5928,Ferretería,6122.44,35
2699,Mega Mesa 1235,Hogar,5031.28,154
2700,Eco Laptop 9821,Deportes,8363.11,165
2701,Eco Zapatos 3755,Ropa,714.64,239
2702,Lite Monitor 2684,Hogar,979.24,477
2703,Max Mochila 6462,Libros,8270.35,37
2704,Eco Camiseta 2832,Libros,12667.24,263
2705,Max Laptop 6931,Alimentos,12576.06,88
2706,Pro Cámara 2593,Belleza,3699.11,24
2707,Pro Reloj 9544,Belleza,5728.3,351
2708,Mega Cámara 6312,Ropa,11894.66,76
2709,Lite Monitor 898,Ferretería,1044.58,459
2710,Eco Silla 4400,Belleza,1081.41,347
2711,Pro Mesa 8621,Alimentos,6157.08,385
2712,Max Cámara 3976,Libros,2073.2,69
2713,Pro TV 3756,Alimentos,7254.95,230
2714,Mega Camiseta 2095,Ropa,1785.91,266
2715,Super Silla 6512,Juguetes,4009.06,442
2716,Pro Zapatos 5983,Deportes,1694.82,342
2717,Eco Camiseta 4076,Belleza,8610.16,337
2718,Mega Monitor 2341,Hogar,2675.96,444
2719,Pro Monitor 8960,Juguetes,14257.18,447
2720,Ultra Mochila 4949,Alimentos,6329.1,269
2721,Pro Zapatos 3523,Alimentos,6198.56,265
2722,Pro Zapatos 9011,Deportes,14900.14,53
2723,Max Reloj 6746,Alimentos,9942.42,111
2724,Eco Zapatos 8594,Electrónica,12185.59,390
2725,Smart Camiseta 1996,Juguetes,9940.59,462
2726,Smart TV 5518,Alimentos,5690.39,323
2727,Smart TV 4844,Belleza,14635.31,137
2728,Mega Silla 7422,Alimentos,4718.51,36
2729,Eco TV 4279,Deportes,14009.75,139
2730,Max Mochila 9146,Belleza,790.87,415
2731,Eco Reloj 7516,Hogar,2042.41,79
2732,Mega Silla 1725,Ropa,4275.43,91
2733,Super Mochila 2455,Hogar,13274.35,138
2734,Mega Silla 3540,Electrónica,3607.16,253
2735,Smart Silla 6855,Hogar,12633.62,132
2736,Mega Monitor 1774,Belleza,766.8,236
2737,Mega Zapatos 4521,Belleza,9927.16,421
2738,Lite Mochila 3660,Electrónica,5159.32,258
2739,Pro Mochila 7377,Deportes,13406.76,175
2740,Max Cámara 7581,Ropa,2731.66,99
2741,Max Silla 3509,Electrónica,2065.37,382
2742,Pro Zapatos 4229,Libros,3276.05,13
2743,Mega Monitor 8905,Electrónica,12902.95,239
2744,Lite Mochila 7739,Libros,11859.87,432
2745,Lite Mochila 8374,Ferretería,3502.66,421
2746,Pro Reloj 2000,Electrónica,7181.62,231
2747,Max Silla 2735,Ferretería,1559.99,252
2748,Lite Silla 9205,Ferretería,1693.3,260
2749,Smart TV 2885,Juguetes,13691.66,467
2750,Super Cámara 310,Electrónica,7319.04,305
2751,Super Camiseta 7088,Belleza,12782.69,245
2752,Lite Reloj 7983,Hogar,12236.46,450
2753,Mega Mochila 6175,Juguetes,3437.67,48
2754,Mega Monitor 8722,Belleza,2293.26,103
2755,Max Reloj 5360,Juguetes,12984.96,410
2756,Lite Zapatos 5698,Juguetes,2344.45,153
2757,Smart Silla 4209,Hogar,13660.69,320
2758,Lite Zapatos 2379,Electrónica,10339.32,438
2759,Eco Laptop 2721,Ropa,14354.5,340
2760,Max Reloj 851,Juguetes,4565.63,384
2761,Pro Cámara 1257,Juguetes,4519.74,268
2762,Super Mesa 8917,Alimentos,5087.63,407
2763,Super Zapatos 9346,Ferretería,5315.23,308
2764,Eco Silla 2748,Alimentos,8274.43,39
2765,Max Camiseta 1776,Ropa,1372.51,255
2766,Ultra Cámara 3659,Libros,13672.75,266
2767,Max Cámara 9609,Juguetes,1179.15,231
2768,Pro Reloj 8734,Belleza,1745.44,11
2769,Lite Mochila 8156,Alimentos,8303.5,88
2770,Lite Mesa 8184,Ropa,3341.39,23
2771,Pro Camiseta 7381,Belleza,7014.6,159
2772,Lite Cámara 6951,Belleza,13403.68,176
2773,Smart TV 7382,Hogar,3755.73,137
2774,Lite Mesa 7475,Ropa,6070.63,422
2775,Super Reloj 8543,Deportes,1565.38,455
2776,Smart Monitor 1041,Juguetes,6679.39,333
2777,Lite Silla 4842,Belleza,1404.23,1
2778,Lite Mochila 4161,Alimentos,8468.93,480
2779,Smart Mesa 3603,Belleza,11059.13,379
2780,Ultra Silla 239,Belleza,13343.56,370
2781,Super Reloj 937,Juguetes,977.82,253
2782,Lite Laptop 8105,Belleza,9544.83,166
2783,Mega Camiseta 5123,Electrónica,3499.18,338
2784,Mega Silla 4477,Hogar,12235.73,207
2785,Max Reloj 4822,Hogar,8368.02,312
2786,Ultra Mesa 5383,Hogar,2027.18,313
2787,Pro TV 5931,Libros,1841.07,53
2788,Pro Cámara 7144,Juguetes,446.27,297
2789,Max TV 5238,Belleza,10841.77,145
2790,Lite Reloj 4656,Juguetes,5083.19,313
2791,Lite Reloj 8162,Deportes,5982.01,298
2792,Super Cámara 6958,Electrónica,2710.2,446
2793,Ultra Mesa 8031,Libros,1751.75,380
2794,Smart Camiseta 5922,Ropa,7715.65,45
2795,Eco Laptop 6667,Libros,10046.83,40
2796,Max Silla 5129,Deportes,10925.97,491
2797,Smart Zapatos 3324,Ferretería,1405.44,136
2798,Ultra Silla 5877,Belleza,9389.22,126
2799,Smart Mesa 8188,Libros,11299.01,134
2800,Pro Monitor 5137,Libros,14477.89,44
2801,Pro TV 2706,Alimentos,6665.14,494
2802,Smart Silla 7934,Deportes,10120.9,195
2803,Mega Mesa 1992,Electrónica,1355.84,445
2804,Super Reloj 7384,Libros,11859.37,84
2805,Eco Reloj 2068,Alimentos,1495.18,194
2806,Super Mochila 3238,Alimentos,9572.22,18
2807,Smart Monitor 4525,Alimentos,12951.33,187
2808,Ultra Cámara 3509,Ferretería,4250.37,95
2809,Ultra Camiseta 7713,Libros,4521.42,246
2810,Eco Monitor 4416,Deportes,12308.77,394
2811,Eco Zapatos 4617,Ferretería,12045.55,29
2812,Lite Zapatos 1949,Electrónica,11964.76,425
2813,Super Camiseta 9087,Deportes,11359.6,187
2814,Max Camiseta 4302,Juguetes,13215.52,336
2815,Smart Silla 2710,Belleza,8915.87,322
2816,Smart TV 5574,Deportes,4388.75,195
2817,Lite Monitor 8802,Belleza,7192.69,100
2818,Smart Mochila 7705,Juguetes,4580.74,489
2819,Eco Silla 8825,Alimentos,13477.32,440
2820,Ultra Monitor 8248,Ropa,11711.47,368
2821,Super Monitor 7671,Deportes,14763.81,150
2822,Mega Monitor 1365,Alimentos,4158.52,153
2823,Smart Silla 8252,Deportes,6957.17,101
2824,Super Cámara 8734,Ropa,9782.59,157
2825,Mega Laptop 1726,Juguetes,2979.16,368
2826,Lite Monitor 8429,Alimentos,5719.77,132
2827,Lite Laptop 3319,Hogar,4765.36,329
2828,Lite Mochila 9065,Ropa,11531.47,118
2829,Eco Monitor 3334,Libros,14547.05,138
2830,Mega Laptop 3794,Belleza,7444.6,388
2831,Pro Monitor 3238,Ropa,10054.52,428
2832,Smart Silla 1376,Alimentos,2497.94,475
2833,Ultra Laptop 5051,Ferretería,1403.16,34
2834,Super Cámara 5823,Ferretería,7310.67,146
2835,Max Mochila 5374,Libros,7557.83,51
2836,Ultra Cámara 5222,Libros,11696.22,449
2837,Super Reloj 3290,Libros,2312.09,116
2838,Eco Mesa 398,Deportes,2143.75,140
2839,Smart Cámara 6159,Hogar,3309.81,415
2840,Lite TV 2474,Libros,5777.88,103
2841,Pro Reloj 778,Juguetes,2453.42,44
2842,Max Zapatos 3378,Ferretería,10148.44,290
2843,Pro Zapatos 902,Libros,7274.76,305
2844,Max Mesa 7951,Libros,5476.57,7
2845,Lite Monitor 420,Alimentos,5113.43,347
2846,Smart Mesa 8456,Ropa,4009.5,8
2847,Ultra Mochila 2091,Belleza,7569.53,15
2848,Smart Mochila 106,Deportes,3355.99,211
2849,Pro Silla 9890,Alimentos,9929.03,7
2850,Lite Silla 5771,Deportes,10016.28,467
2851,Super TV 8592,Ropa,6783.95,103
2852,Max Cámara 4759,Hogar,7822.9,75
2853,Super Silla 5308,Electrónica,1883.8,189
2854,Max Zapatos 6218,Deportes,12046.99,377
2855,Super Mesa 3934,Deportes,7865.33,224
2856,Mega TV 5635,Ferretería,12027.46,279
2857,Smart Laptop 8029,Electrónica,13066.78,377
2858,Max Cámara 3164,Alimentos,2412.83,494
2859,Pro Reloj 4603,Belleza,9389.65,96
2860,Super Cámara 5823,Hogar,13926.08,69
2861,Smart Zapatos 993,Juguetes,10534.76,97
2862,Super Reloj 7034,Electrónica,14477.81,467
2863,Ultra Laptop 6601,Deportes,2292.27,384
2864,Mega Laptop 4521,Libros,12612.23,263
2865,Max Monitor 2182,Alimentos,11374.54,163
2866,Pro Laptop 860,Alimentos,14348.14,261
2867,Pro Monitor 1555,Hogar,9272.56,48
2868,Super Camiseta 4908,Hogar,320.72,329
2869,Eco Mochila 3662,Juguetes,14606.13,246
2870,Pro Silla 472,Deportes,14269.09,84
2871,Ultra Reloj 484,Juguetes,7536.91,330
2872,Mega Cámara 227,Ferretería,14943.34,473
2873,Super Silla 6677,Ferretería,9099.47,430
2874,Pro Cámara 5173,Libros,1068.52,276
2875,Mega Mochila 642,Deportes,4745.05,253
2876,Mega Silla 9379,Ferretería,8009.36,488
2877,Mega Cámara 2517,Ropa,1340.7,55
2878,Smart TV 7764,Alimentos,448.8,27
2879,Pro Reloj 5413,Ferretería,4141.76,477
2880,Pro Silla 4502,Ferretería,6800.1,320
2881,Max Camiseta 8123,Belleza,11982.66,280
2882,Smart TV 3966,Alimentos,10979.65,99
2883,Max Laptop 9029,Ferretería,1705.92,23
2884,Ultra Mesa 3307,Ropa,6648.2,149
2885,Super Mochila 1160,Ferretería,2406.53,230
2886,Pro Monitor 7509,Electrónica,11423.01,42
2887,Eco Silla 1777,Alimentos,12784.59,249
2888,Eco TV 5711,Belleza,2353.24,471
2889,Ultra TV 7828,Deportes,3260.64,270
2890,Pro Cámara 1857,Alimentos,6455.49,103
2891,Ultra Cámara 9409,Ropa,3218.79,249
2892,Pro Mesa 9876,Belleza,6054.87,372
2893,Ultra Cámara 5064,Ropa,10901.14,465
2894,Smart Zapatos 2041,Hogar,7001.76,215
2895,Lite Cámara 6617,Hogar,9849.11,94
2896,Super Reloj 9103,Electrónica,12290.01,150
2897,Lite Laptop 3168,Hogar,8193.14,240
2898,Lite Silla 8189,Deportes,2315.04,273
2899,Eco Reloj 3432,Electrónica,9079.14,110
2900,Max Mochila 7463,Ropa,12129.77,1
2901,Max Laptop 4685,Hogar,2256.14,470
2902,Mega Mesa 7435,Ferretería,13669.92,457
2903,Mega Mesa 1550,Electrónica,8990.41,25
2904,Lite Mesa 5559,Deportes,2735.09,47
2905,Mega Laptop 8193,Deportes,9279.61,64
2906,Max Mochila 8935,Electrónica,9417.78,222
2907,Max Camiseta 2861,Ropa,3635.7,238
2908,Max Cámara 1975,Ferretería,1940.41,451
2909,Super Camiseta 4027,Ferretería,6043.9,221
2910,Eco Zapatos 4555,Alimentos,14723.27,156
2911,Ultra Monitor 2932,Libros,5475.01,26
2912,Super Mochila 2286,Electrónica,13592.37,472
2913,Super Reloj 6419,Hogar,13002.79,350
2914,Lite Camiseta 699,Belleza,3273.7,82
2915,Max Cámara 8593,Alimentos,14795.77,80
2916,Lite TV 310,Hogar,7760.04,199
2917,Smart Cámara 969,Alimentos,5380.63,104
2918,Lite Camiseta 7611,Electrónica,9896.11,141
2919,Mega TV 3661,Belleza,12200.53,283
2920,Super Monitor 7831,Electrónica,11386.82,147
2921,Mega Silla 2274,Hogar,7156.84,159
2922,Smart Zapatos 6884,Libros,11040.77,266
2923,Lite Reloj 1492,Juguetes,845.88,400
2924,Mega Mochila 5610,Alimentos,4134.18,412
2925,Ultra Mesa 1809,Ropa,12987.71,414
2926,Max Monitor 9891,Juguetes,9483.58,338
2927,Smart Reloj 2029,Hogar,12625.54,177
2928,Pro Silla 5785,Deportes,7767.63,202
2929,Super Mochila 998,Ferretería,11563.26,301
2930,Max Cámara 5198,Hogar,3956.5,405
2931,Ultra Monitor 4488,Libros,13175.91,377
2932,Pro TV 1601,Juguetes,776.39,171
2933,Lite Reloj 4162,Deportes,8494.93,392
2934,Ultra Laptop 4109,Alimentos,4069.87,81
2935,Pro Zapatos 2619,Libros,2948.58,5
2936,Super Mochila 2967,Ropa,2088.44,326
2937,Super Camiseta 7174,Libros,1921.74,208
2938,Smart Cámara 8743,Deportes,10924.65,140
